Campaign_ID,Duration,Campaign_Channel,Conversion_Rate,Campaign_Cost,ROMI,Country,Clicks,Impressions,StartDate,Target_Gender,Target_Age,Product_ID,Campaign_Channel_ID,Country_code,Product,Product Subcategory,Product Category,Price (USD),Population,GDP,Revenue,CTR,CPC
195482,15,Email,0.07,1000.0,1.86,Spain,316.0,3112.0,2023-07-01,Women,25-34,3,4,SP,Rebel Fit Sweatshirt,Sweatshirts,Clothing,55,47.42,1394,2860.0,0.10154241645244216,3.1645569620253164
195485,15,Instagram,0.09,600.0,2.175,South Africa,529.0,4689.0,2023-01-23,Men,18-24,18,2,ZA,Tank Undershirt,Underwear,Clothing,15,60.61,351,1905.0,0.11281723181915121,1.1342155009451795
195496,60,Google Ads,0.07,200.0,2.0,South Africa,365.0,3073.0,2021-02-24,Women,35-44,43,3,ZA,Visor,Headwear,Accessories,20,60.61,351,600.0,0.1187764399609502,0.547945205479452
195515,60,Website,0.09,800.0,1.55,Germany,830.0,12217.0,2023-08-28,Women,25-34,26,1,DE,Rebel Run,Running Shoes,Shoes,120,83.2,3862,2040.0,0.06793811901448801,0.963855421686747
195524,45,Google Ads,0.1,2900.0,3.1379310344827585,France,703.0,9686.0,2021-09-16,Men,25-34,47,3,FR,Rebel Sport,Watches,Accessories,150,67.75,2716,12000.0,0.07257897997109229,4.125177809388336
195528,15,YouTube,0.08,1700.0,3.6588235294117646,United Kingdom,919.0,11525.0,2021-09-26,Women,25-34,30,5,UK,Rebel Boost,Basketball Shoes,Shoes,180,67.33,2831,7920.0,0.07973969631236442,1.8498367791077257
195543,60,Facebook,0.1,2600.0,2.5938461538461537,United Kingdom,593.0,9702.0,2023-09-17,Men,18-24,41,6,UK,Bucket Hat,Headwear,Accessories,32,67.33,2831,9344.0,0.061121418264275404,4.3844856661045535
195560,15,Instagram,0.06,1400.0,0.5,France,525.0,6100.0,2022-10-11,Women,25-34,7,2,FR,Fit T-Shirt,T-Shirts,Clothing,35,67.75,2716,2100.0,0.0860655737704918,2.6666666666666665
195567,30,Website,0.1,5400.0,3.526666666666667,Germany,521.0,8819.0,2022-10-29,All,All,44,1,DE,Headband,Headwear,Accessories,9,83.2,3862,24444.0,0.059076992856332916,10.36468330134357
195572,60,Google Ads,0.04,400.0,1.16,South Africa,221.0,1569.0,2023-04-18,All,All,44,3,ZA,Headband,Headwear,Accessories,9,60.61,351,864.0,0.1408540471637986,1.8099547511312217
195618,30,Website,0.04,100.0,1.8,South Africa,126.0,1453.0,2021-06-27,Women,35-44,25,1,ZA,Rebel Fly,Running Shoes,Shoes,140,60.61,351,280.0,0.08671713695801789,0.7936507936507936
195626,15,Facebook,0.08,1700.0,1.7529411764705882,Germany,639.0,3056.0,2022-12-28,Women,35-44,32,6,DE,Rebel Fly,Soccer Shoes,Shoes,120,83.2,3862,4680.0,0.20909685863874344,2.6604068857589986
195627,15,Instagram,0.06,1600.0,0.755,United Kingdom,515.0,7818.0,2022-12-15,Women,35-44,15,2,UK,Ankle Socks,Socks,Clothing,8,67.33,2831,2808.0,0.06587362496802251,3.1067961165048543
195628,30,Email,0.1,2600.0,1.1807692307692308,France,486.0,7256.0,2022-12-29,Women,35-44,37,4,FR,Duffel Bag,Bags,Accessories,210,67.75,2716,5670.0,0.06697905181918412,5.349794238683128
195629,15,Facebook,0.14,2700.0,1.2592592592592593,France,644.0,12532.0,2022-12-16,Men,18-24,43,6,FR,Visor,Headwear,Accessories,20,67.75,2716,6100.0,0.051388445579316946,4.192546583850931
195633,45,Email,0.02,800.0,0.925,France,661.0,7147.0,2023-12-28,All,All,36,4,FR,Rebel Response,Tennis Shoes,Shoes,140,67.75,2716,1540.0,0.0924863579124108,1.2102874432677762
195659,45,Email,0.04,1400.0,0.9885714285714285,France,352.0,7208.0,2022-01-11,All,All,41,4,FR,Bucket Hat,Headwear,Accessories,32,67.75,2716,2784.0,0.048834628190899,3.977272727272727
195672,45,Google Ads,0.01,2500.0,2.864,Germany,399.0,8091.0,2021-02-16,Women,25-34,34,3,DE,Rebel Court,Tennis Shoes,Shoes,70,83.2,3862,9660.0,0.04931405265109381,6.265664160401003
195676,60,Instagram,0.04,200.0,2.5,South Africa,450.0,4017.0,2021-08-18,Women,25-34,36,2,ZA,Rebel Response,Tennis Shoes,Shoes,140,60.61,351,700.0,0.11202389843166542,0.4444444444444444
195687,15,Google Ads,0.08,300.0,1.4,South Africa,273.0,2967.0,2022-08-26,Women,35-44,21,3,ZA,Cargo pants,Pants,Clothing,80,60.61,351,720.0,0.09201213346814964,1.098901098901099
195690,45,Email,0.04,700.0,3.525714285714286,South Africa,139.0,894.0,2022-08-31,Women,25-34,41,4,ZA,Bucket Hat,Headwear,Accessories,32,60.61,351,3168.0,0.15548098434004473,5.0359712230215825
195698,60,Instagram,0.05,2100.0,3.066666666666667,United Kingdom,804.0,6952.0,2023-02-06,Women,35-44,34,2,UK,Rebel Court,Tennis Shoes,Shoes,70,67.33,2831,8540.0,0.11565017261219793,2.611940298507463
195707,45,YouTube,0.2,2400.0,3.6041666666666665,France,1301.0,10980.0,2021-03-30,Women,25-34,22,5,FR,Rebel Max,Lifestyle Shoes,Shoes,170,67.75,2716,11050.0,0.11848816029143898,1.8447348193697155
195715,45,Email,0.06,600.0,3.2,South Africa,172.0,2049.0,2022-09-03,Women,25-34,37,4,ZA,Duffel Bag,Bags,Accessories,210,60.61,351,2520.0,0.08394338701805759,3.488372093023256
195720,45,Email,0.03,2100.0,2.119047619047619,France,482.0,7139.0,2023-03-15,Men,18-24,40,4,FR,Golf Cap,Headwear,Accessories,25,67.75,2716,6550.0,0.0675164588877994,4.356846473029045
195742,45,Instagram,0.1,1000.0,2.68,France,232.0,2967.0,2022-04-07,Women,25-34,28,2,FR,Rebel Cosmic,Basketball Shoes,Shoes,115,67.75,2716,3680.0,0.07819346140883048,4.310344827586207
195749,45,YouTube,0.1,3600.0,1.125,United Kingdom,1122.0,12285.0,2022-04-05,All,All,9,5,UK,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,67.33,2831,7650.0,0.09133089133089133,3.2085561497326203
195766,60,Google Ads,0.02,100.0,1.1,South Africa,277.0,2688.0,2021-11-15,Men,25-34,8,3,ZA,Rebel Elements T-Shirt,T-Shirts,Clothing,30,60.61,351,210.0,0.10305059523809523,0.36101083032490977
195787,15,Instagram,0.07,800.0,0.76,South Africa,204.0,3605.0,2023-11-04,Women,35-44,15,2,ZA,Ankle Socks,Socks,Clothing,8,60.61,351,1408.0,0.056588072122052704,3.9215686274509802
195797,15,Website,0.05,500.0,1.4,France,289.0,3396.0,2021-06-22,All,All,42,1,FR,Beanie,Headwear,Accessories,30,67.75,2716,1200.0,0.08510011778563015,1.7301038062283738
195804,45,YouTube,0.12,4100.0,1.7073170731707317,United Kingdom,993.0,7931.0,2022-06-02,Women,35-44,27,5,UK,Rebel Razor,Running Shoes,Shoes,100,67.33,2831,11100.0,0.12520489219518346,4.128902316213495
195812,30,Facebook,0.15,3000.0,3.5833333333333335,France,1474.0,10624.0,2023-06-03,Men,25-34,35,6,FR,Rebel Pro,Tennis Shoes,Shoes,110,67.75,2716,13750.0,0.13874246987951808,2.03527815468114
195829,15,Facebook,0.11,1600.0,3.959375,South Africa,495.0,3351.0,2021-01-05,Women,35-44,28,6,ZA,Rebel Cosmic,Basketball Shoes,Shoes,115,60.61,351,7935.0,0.1477170993733214,3.2323232323232323
195858,30,Facebook,0.18,500.0,1.16,South Africa,287.0,4723.0,2021-02-16,Women,35-44,26,6,ZA,Rebel Run,Running Shoes,Shoes,120,60.61,351,1080.0,0.06076646199449502,1.7421602787456445
195875,30,YouTube,0.06,900.0,1.5333333333333334,South Africa,752.0,5597.0,2023-02-26,Women,25-34,17,5,ZA,Undershirt,Underwear,Clothing,20,60.61,351,2280.0,0.13435769162051098,1.196808510638298
195893,60,Facebook,0.14,2200.0,2.0681818181818183,United Kingdom,903.0,13179.0,2021-09-20,All,All,47,6,UK,Rebel Sport,Watches,Accessories,150,67.33,2831,6750.0,0.06851809697245619,2.4363233665559245
195899,45,Instagram,0.03,1100.0,0.7045454545454546,France,257.0,6492.0,2022-09-15,Women,25-34,1,2,FR,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,67.75,2716,1875.0,0.0395871842267406,4.280155642023346
195908,45,Website,0.05,700.0,0.8857142857142857,France,124.0,1304.0,2023-09-12,Women,25-34,26,1,FR,Rebel Run,Running Shoes,Shoes,120,67.75,2716,1320.0,0.0950920245398773,5.645161290322581
195931,30,Facebook,0.08,300.0,1.5333333333333334,Germany,769.0,5515.0,2022-10-23,Men,18-24,6,6,DE,Rebel Runs Jacket,Jackets,Clothing,95,83.2,3862,760.0,0.13943789664551223,0.39011703511053314
195936,60,Facebook,0.18,2500.0,1.52,France,1203.0,14865.0,2023-10-07,Women,25-34,9,6,FR,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,67.75,2716,6300.0,0.08092835519677094,2.0781379883624274
195958,15,Website,0.04,3700.0,1.7567567567567568,United Kingdom,686.0,9099.0,2022-11-27,Men,18-24,1,1,UK,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,67.33,2831,10200.0,0.07539290031871634,5.393586005830904
195970,60,Website,0.06,2700.0,1.1796296296296296,United Kingdom,516.0,6581.0,2023-11-20,Men,25-34,3,1,UK,Rebel Fit Sweatshirt,Sweatshirts,Clothing,55,67.33,2831,5885.0,0.07840753684850327,5.232558139534884
195975,60,Website,0.05,600.0,2.0083333333333333,United Kingdom,353.0,7148.0,2021-12-29,All,All,39,1,UK,Backpack,Bags,Accessories,95,67.33,2831,1805.0,0.049384443200895356,1.6997167138810199
195976,60,YouTube,0.09,3200.0,3.359375,United Kingdom,707.0,9384.0,2021-12-09,Men,25-34,47,5,UK,Rebel Sport,Watches,Accessories,150,67.33,2831,13950.0,0.07534100596760443,4.526166902404526
195979,30,Facebook,0.04,500.0,0.71,South Africa,645.0,4751.0,2021-06-10,Men,25-34,6,6,ZA,Rebel Runs Jacket,Jackets,Clothing,95,60.61,351,855.0,0.13576089244369607,0.7751937984496124
195981,60,Google Ads,0.06,1000.0,2.48,Germany,239.0,5867.0,2021-12-07,Men,18-24,33,3,DE,Rebel Force,Soccer Shoes,Shoes,145,83.2,3862,3480.0,0.04073632179989773,4.184100418410042
196022,30,YouTube,0.1,1900.0,1.5105263157894737,United Kingdom,615.0,8841.0,2022-01-06,Women,35-44,44,5,UK,Headband,Headwear,Accessories,9,67.33,2831,4770.0,0.06956226671191042,3.089430894308943
196030,15,Website,0.07,1100.0,3.2954545454545454,Spain,265.0,3932.0,2023-01-19,Women,25-34,31,1,SP,Rebel Legend,Soccer Shoes,Shoes,175,47.42,1394,4725.0,0.06739572736520855,4.150943396226415
196042,30,Instagram,0.16,2200.0,1.5568181818181819,Spain,848.0,8637.0,2021-02-16,Women,35-44,46,2,SP,Rebel Glow,Sunglasses,Accessories,125,47.42,1394,5625.0,0.09818223920342711,2.5943396226415096
196060,60,Google Ads,0.08,1000.0,1.16,France,411.0,4039.0,2023-02-23,Men,18-24,38,3,FR,Crossbody Bag,Bags,Accessories,45,67.75,2716,2160.0,0.10175786085664769,2.4330900243309004
196079,30,Instagram,0.13,2100.0,2.001904761904762,Germany,1782.0,22146.0,2022-03-18,Women,35-44,41,2,DE,Bucket Hat,Headwear,Accessories,32,83.2,3862,6304.0,0.08046599837442428,1.1784511784511784
196097,60,Instagram,0.08,1700.0,0.6470588235294118,France,604.0,4560.0,2021-04-24,Men,25-34,9,2,FR,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,67.75,2716,2800.0,0.1324561403508772,2.814569536423841
196099,30,Google Ads,0.12,100.0,1.4,South Africa,132.0,3732.0,2021-10-11,All,All,13,3,ZA,No-Show Socks,Socks,Clothing,10,60.61,351,240.0,0.03536977491961415,0.7575757575757576
196104,45,YouTube,0.06,800.0,1.625,Germany,1399.0,10852.0,2021-04-07,Men,25-34,20,5,DE,Track pants,Pants,Clothing,100,83.2,3862,2100.0,0.12891632878732032,0.5718370264474625
196108,15,Facebook,0.14,2000.0,1.6325,United Kingdom,725.0,7428.0,2022-04-14,Women,35-44,11,6,UK,Versatile Shorts,Shorts,Clothing,65,67.33,2831,5265.0,0.09760366182014,2.7586206896551726
196120,15,YouTube,0.14,6400.0,1.51875,Spain,599.0,8928.0,2023-04-14,Women,25-34,4,5,SP,Just Rebels Jacket,Jackets,Clothing,155,47.42,1394,16120.0,0.06709229390681004,10.684474123539232
196132,15,Instagram,0.05,600.0,4.416666666666667,South Africa,450.0,3738.0,2021-11-06,All,All,23,2,ZA,Rebel Club,Lifestyle Shoes,Shoes,130,60.61,351,3250.0,0.12038523274478331,1.3333333333333333
196141,30,Email,0.05,1800.0,4.347222222222222,France,492.0,5428.0,2022-05-08,Men,25-34,31,4,FR,Rebel Legend,Soccer Shoes,Shoes,175,67.75,2716,9625.0,0.09064112011790715,3.658536585365854
196154,60,Google Ads,0.04,500.0,1.4,Spain,328.0,5038.0,2023-05-06,Men,18-24,32,3,SP,Rebel Fly,Soccer Shoes,Shoes,120,47.42,1394,1200.0,0.06510520047637952,1.524390243902439
196163,30,Facebook,0.02,1100.0,1.3636363636363635,France,523.0,16612.0,2021-06-16,Women,25-34,23,6,FR,Rebel Club,Lifestyle Shoes,Shoes,130,67.75,2716,2600.0,0.03148326510955936,2.1032504780114722
196179,30,Website,0.04,100.0,1.85,South Africa,136.0,841.0,2023-12-25,All,All,24,1,ZA,Rebel Vision,Lifestyle Shoes,Shoes,95,60.61,351,285.0,0.16171224732461356,0.7352941176470589
196192,45,Email,0.02,1200.0,1.1,Germany,459.0,10966.0,2021-07-11,All,All,12,4,DE,Basketball Shorts,Shorts,Clothing,70,83.2,3862,2520.0,0.041856647820536205,2.6143790849673203
196199,60,Email,0.03,100.0,0.65,South Africa,113.0,2051.0,2022-01-24,Women,25-34,3,4,ZA,Rebel Fit Sweatshirt,Sweatshirts,Clothing,55,60.61,351,165.0,0.05509507557289127,0.8849557522123894
196214,60,Website,0.04,5600.0,1.0482142857142858,South Africa,87.0,1117.0,2023-01-09,All,All,4,1,ZA,Just Rebels Jacket,Jackets,Clothing,155,60.61,351,11470.0,0.07788719785138765,64.36781609195403
196236,45,Instagram,0.07,1700.0,1.1176470588235294,France,198.0,6398.0,2022-08-03,All,All,8,2,FR,Rebel Elements T-Shirt,T-Shirts,Clothing,30,67.75,2716,3600.0,0.030947170990934667,8.585858585858587
196242,15,Facebook,0.2,4800.0,3.0625,France,946.0,14842.0,2023-08-05,Men,25-34,45,6,FR,Rebel Shine,Sunglasses,Accessories,75,67.75,2716,19500.0,0.06373804069532409,5.07399577167019
196254,45,Google Ads,0.04,1100.0,0.9090909090909091,Germany,729.0,8361.0,2021-09-26,Women,35-44,20,3,DE,Track pants,Pants,Clothing,100,83.2,3862,2100.0,0.08719052744886975,1.5089163237311385
196257,60,YouTube,0.06,2000.0,1.3,United Kingdom,956.0,11786.0,2021-09-16,Women,35-44,20,5,UK,Track pants,Pants,Clothing,100,67.33,2831,4600.0,0.08111318513490583,2.092050209205021
196262,30,Email,0.06,3200.0,0.75,United Kingdom,687.0,6777.0,2022-09-26,Women,35-44,20,4,UK,Track pants,Pants,Clothing,100,67.33,2831,5600.0,0.10137228862328464,4.657933042212518
196268,45,Website,0.02,3400.0,0.49117647058823527,United Kingdom,315.0,10059.0,2022-09-03,Women,35-44,11,1,UK,Versatile Shorts,Shorts,Clothing,65,67.33,2831,5070.0,0.031315240083507306,10.793650793650794
196276,45,Facebook,0.13,1100.0,2.5454545454545454,South Africa,426.0,4512.0,2023-03-01,Men,25-34,47,6,ZA,Rebel Sport,Watches,Accessories,150,60.61,351,3900.0,0.09441489361702128,2.5821596244131455
196277,30,Website,0.04,4700.0,1.1595744680851063,Germany,670.0,13779.0,2023-09-25,Women,35-44,31,1,DE,Rebel Legend,Soccer Shoes,Shoes,175,83.2,3862,10150.0,0.04862471877494738,7.014925373134329
196299,60,Website,0.13,2300.0,0.9021739130434783,United Kingdom,749.0,9419.0,2023-10-01,Women,25-34,31,1,UK,Rebel Legend,Soccer Shoes,Shoes,175,67.33,2831,4375.0,0.07952011890858902,3.0707610146862483
196301,60,Facebook,0.1,3900.0,1.641025641025641,United Kingdom,576.0,6717.0,2023-10-06,Men,18-24,20,6,UK,Track pants,Pants,Clothing,100,67.33,2831,10300.0,0.08575256811076373,6.770833333333333
196309,45,Google Ads,0.08,700.0,0.45714285714285713,Spain,229.0,3433.0,2023-10-13,Women,35-44,2,3,SP,Rebel Dry Sweatshirt,Sweatshirts,Clothing,60,47.42,1394,1020.0,0.06670550538887271,3.056768558951965
196350,45,Facebook,0.14,600.0,1.5083333333333333,South Africa,358.0,5576.0,2022-06-26,All,All,7,6,ZA,Fit T-Shirt,T-Shirts,Clothing,35,60.61,351,1505.0,0.06420373027259685,1.675977653631285
196352,15,Website,0.07,1400.0,1.7428571428571429,Germany,345.0,8867.0,2022-12-23,All,All,8,1,DE,Rebel Elements T-Shirt,T-Shirts,Clothing,30,83.2,3862,3840.0,0.0389083117176046,4.057971014492754
196364,30,Email,0.06,900.0,1.8666666666666667,Spain,279.0,3275.0,2023-12-17,Men,18-24,42,4,SP,Beanie,Headwear,Accessories,30,47.42,1394,2580.0,0.08519083969465649,3.225806451612903
196367,45,Instagram,0.13,1500.0,0.56,United Kingdom,368.0,5630.0,2023-12-25,Men,25-34,5,2,UK,Puffer Jacket,Jackets,Clothing,130,67.33,2831,2340.0,0.06536412078152753,4.076086956521739
196371,60,Email,0.02,2000.0,0.65,France,227.0,4431.0,2021-01-25,Men,25-34,3,4,FR,Rebel Fit Sweatshirt,Sweatshirts,Clothing,55,67.75,2716,3300.0,0.05122997066125028,8.810572687224669
196391,45,Email,0.03,900.0,1.1111111111111112,South Africa,180.0,1772.0,2023-07-20,Women,25-34,39,4,ZA,Backpack,Bags,Accessories,95,60.61,351,1900.0,0.10158013544018059,5.0
196399,60,Instagram,0.02,3600.0,2.5833333333333335,Spain,856.0,11301.0,2023-01-20,Men,25-34,45,2,SP,Rebel Shine,Sunglasses,Accessories,75,47.42,1394,12900.0,0.0757455092469693,4.205607476635514
196406,30,Google Ads,0.03,3200.0,2.6140625,Germany,1108.0,7969.0,2021-02-03,Women,35-44,38,3,DE,Crossbody Bag,Bags,Accessories,45,83.2,3862,11565.0,0.13903877525410968,2.888086642599278
196408,30,Google Ads,0.09,3600.0,1.3083333333333333,France,692.0,9529.0,2021-02-16,All,All,8,3,FR,Rebel Elements T-Shirt,T-Shirts,Clothing,30,67.75,2716,8310.0,0.0726204218700808,5.202312138728324
196409,60,Facebook,0.18,1500.0,2.04,Spain,392.0,7803.0,2021-02-22,Women,25-34,24,6,SP,Rebel Vision,Lifestyle Shoes,Shoes,95,47.42,1394,4560.0,0.05023708829937203,3.826530612244898
196413,15,Email,0.14,2600.0,3.269230769230769,United Kingdom,485.0,10393.0,2022-02-13,Men,18-24,40,4,UK,Golf Cap,Headwear,Accessories,25,67.33,2831,11100.0,0.04666602520927547,5.360824742268041
196414,15,Instagram,0.12,800.0,1.25,South Africa,279.0,3836.0,2022-08-22,Men,18-24,16,2,ZA,Boxer Briefs,Underwear,Clothing,40,60.61,351,1800.0,0.0727320125130344,2.867383512544803
196424,45,YouTube,0.24,1700.0,1.4094117647058824,South Africa,630.0,6707.0,2023-08-07,Women,35-44,41,5,ZA,Bucket Hat,Headwear,Accessories,32,60.61,351,4096.0,0.09393171313553005,2.6984126984126986
196433,60,Website,0.02,100.0,2.45,South Africa,59.0,575.0,2021-09-11,Men,25-34,28,1,ZA,Rebel Cosmic,Basketball Shoes,Shoes,115,60.61,351,345.0,0.10260869565217391,1.694915254237288
196439,45,Facebook,0.07,3000.0,0.7733333333333333,United Kingdom,564.0,5512.0,2021-03-22,Women,35-44,12,6,UK,Basketball Shorts,Shorts,Clothing,70,67.33,2831,5320.0,0.102322206095791,5.319148936170213
196447,15,Instagram,0.14,3300.0,1.3757575757575757,Spain,831.0,13771.0,2022-03-09,Women,35-44,21,2,SP,Cargo pants,Pants,Clothing,80,47.42,1394,7840.0,0.06034420158303681,3.9711191335740073
196451,15,Instagram,0.09,800.0,1.65,South Africa,303.0,4609.0,2023-09-14,Men,18-24,17,2,ZA,Undershirt,Underwear,Clothing,20,60.61,351,2120.0,0.06574094163592971,2.6402640264026402
196462,60,Website,0.01,4600.0,1.0217391304347827,South Africa,112.0,1520.0,2021-10-23,Men,25-34,4,1,ZA,Just Rebels Jacket,Jackets,Clothing,155,60.61,351,9300.0,0.07368421052631578,41.07142857142857
196464,45,YouTube,0.01,700.0,2.857142857142857,Spain,714.0,6997.0,2021-04-30,All,All,27,5,SP,Rebel Razor,Running Shoes,Shoes,100,47.42,1394,2700.0,0.10204373302844076,0.9803921568627451
196465,60,Google Ads,0.02,300.0,0.8333333333333334,South Africa,223.0,1734.0,2021-10-17,Women,35-44,19,3,ZA,Joggers,Pants,Clothing,55,60.61,351,550.0,0.12860438292964244,1.345291479820628
196469,60,Instagram,0.01,300.0,0.75,South Africa,272.0,4164.0,2021-10-12,Women,25-34,1,2,ZA,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,60.61,351,525.0,0.06532180595581172,1.1029411764705883
196473,15,Email,0.07,2800.0,3.25,Germany,733.0,4532.0,2022-04-16,All,All,25,4,DE,Rebel Fly,Running Shoes,Shoes,140,83.2,3862,11900.0,0.161738746690203,3.819918144611187
196510,60,Website,0.04,1100.0,1.3636363636363635,Spain,179.0,2833.0,2022-05-19,Women,35-44,48,1,SP,Rebel Casual,Watches,Accessories,200,47.42,1394,2600.0,0.06318390398870455,6.145251396648045
196543,60,Email,0.17,3400.0,3.3088235294117645,United Kingdom,609.0,8205.0,2023-06-07,Men,18-24,40,4,UK,Golf Cap,Headwear,Accessories,25,67.33,2831,14650.0,0.07422303473491773,5.582922824302135
196561,30,Google Ads,0.04,1300.0,1.5769230769230769,Spain,234.0,4322.0,2021-07-02,All,All,9,3,SP,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,47.42,1394,3350.0,0.054141601110596946,5.555555555555555
196576,45,YouTube,0.01,2200.0,2.036363636363636,Spain,231.0,8394.0,2023-07-23,Women,25-34,17,5,SP,Undershirt,Underwear,Clothing,20,47.42,1394,6680.0,0.027519656897784132,9.523809523809524
196596,15,Facebook,0.08,2300.0,2.2630434782608697,France,1545.0,12789.0,2022-08-31,Women,35-44,24,6,FR,Rebel Vision,Lifestyle Shoes,Shoes,95,67.75,2716,7505.0,0.12080694346704199,1.4886731391585761
196609,15,Website,0.02,300.0,3.2,South Africa,76.0,1308.0,2023-02-01,Women,35-44,38,1,ZA,Crossbody Bag,Bags,Accessories,45,60.61,351,1260.0,0.0581039755351682,3.9473684210526314
196615,45,Google Ads,0.08,1100.0,3.6363636363636362,South Africa,189.0,2880.0,2021-03-05,Men,25-34,47,3,ZA,Rebel Sport,Watches,Accessories,150,60.61,351,5100.0,0.065625,5.8201058201058204
196625,30,Email,0.04,1100.0,3.270909090909091,Spain,232.0,2057.0,2022-09-17,All,All,44,4,SP,Headband,Headwear,Accessories,9,47.42,1394,4698.0,0.11278561011181332,4.741379310344827
196628,60,Email,0.08,1000.0,1.47,France,329.0,4342.0,2022-09-03,Men,18-24,23,4,FR,Rebel Club,Lifestyle Shoes,Shoes,130,67.75,2716,2470.0,0.0757715338553662,3.0395136778115504
196632,30,Instagram,0.09,1100.0,0.8545454545454545,South Africa,339.0,3566.0,2022-03-22,Men,18-24,22,2,ZA,Rebel Max,Lifestyle Shoes,Shoes,170,60.61,351,2040.0,0.09506449803701626,3.2448377581120944
196642,45,Instagram,0.12,900.0,1.6666666666666667,South Africa,428.0,3855.0,2023-03-14,Men,25-34,48,2,ZA,Rebel Casual,Watches,Accessories,200,60.61,351,2400.0,0.11102464332036316,2.102803738317757
196655,30,Google Ads,0.02,400.0,1.1375,Spain,244.0,2866.0,2022-10-23,Women,35-44,24,3,SP,Rebel Vision,Lifestyle Shoes,Shoes,95,47.42,1394,855.0,0.0851360781577111,1.639344262295082
196661,45,Instagram,0.09,2800.0,2.257142857142857,United Kingdom,542.0,6484.0,2022-10-09,Women,25-34,32,2,UK,Rebel Fly,Soccer Shoes,Shoes,120,67.33,2831,9120.0,0.08359037631091919,5.166051660516605
196663,30,Google Ads,0.03,1500.0,3.216666666666667,France,494.0,6177.0,2022-10-06,Men,18-24,28,3,FR,Rebel Cosmic,Basketball Shoes,Shoes,115,67.75,2716,6325.0,0.0799740974583131,3.0364372469635628
196674,15,YouTube,0.02,3400.0,1.6352941176470588,South Africa,969.0,4217.0,2023-04-01,Women,25-34,34,5,ZA,Rebel Court,Tennis Shoes,Shoes,70,60.61,351,8960.0,0.22978420678207256,3.508771929824561
196707,30,Google Ads,0.07,1400.0,2.0,Spain,135.0,3720.0,2021-12-06,Men,18-24,48,3,SP,Rebel Casual,Watches,Accessories,200,47.42,1394,4200.0,0.036290322580645164,10.37037037037037
196708,45,Website,0.05,1100.0,1.7272727272727273,United Kingdom,767.0,5465.0,2021-12-16,Men,18-24,26,1,UK,Rebel Run,Running Shoes,Shoes,120,67.33,2831,3000.0,0.1403476669716377,1.4341590612777053
196723,45,Facebook,0.06,2300.0,1.0034782608695652,South Africa,313.0,3492.0,2022-06-16,Women,35-44,41,6,ZA,Bucket Hat,Headwear,Accessories,32,60.61,351,4608.0,0.08963344788087056,7.348242811501597
196742,60,Email,0.09,200.0,1.5,Germany,825.0,9996.0,2021-01-03,All,All,20,4,DE,Track pants,Pants,Clothing,100,83.2,3862,500.0,0.08253301320528211,0.24242424242424243
196744,30,Website,0.03,500.0,1.04,France,272.0,4311.0,2021-01-25,Women,25-34,22,1,FR,Rebel Max,Lifestyle Shoes,Shoes,170,67.75,2716,1020.0,0.06309440964973324,1.838235294117647
196746,30,Website,0.05,1700.0,2.7470588235294118,United Kingdom,952.0,7591.0,2022-01-24,Women,35-44,23,1,UK,Rebel Club,Lifestyle Shoes,Shoes,130,67.33,2831,6370.0,0.12541167171650638,1.7857142857142858
196767,45,Website,0.12,3300.0,2.606060606060606,Germany,764.0,9013.0,2021-02-02,Women,25-34,25,1,DE,Rebel Fly,Running Shoes,Shoes,140,83.2,3862,11900.0,0.08476644846333074,4.319371727748691
196769,45,Facebook,0.09,1700.0,0.6470588235294118,United Kingdom,796.0,11422.0,2021-02-06,Women,25-34,10,6,UK,Running Shorts,Shorts,Clothing,40,67.33,2831,2800.0,0.06969007179127999,2.135678391959799
196771,45,Instagram,0.07,4000.0,1.7,United Kingdom,833.0,8357.0,2021-02-20,Women,35-44,1,2,UK,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,67.33,2831,10800.0,0.09967691755414622,4.801920768307323
196779,15,YouTube,0.14,2000.0,1.475,South Africa,399.0,7546.0,2022-08-24,All,All,35,5,ZA,Rebel Pro,Tennis Shoes,Shoes,110,60.61,351,4950.0,0.05287569573283859,5.012531328320802
196784,45,Instagram,0.06,2300.0,1.7391304347826086,France,198.0,8482.0,2022-02-11,Men,25-34,20,2,FR,Track pants,Pants,Clothing,100,67.75,2716,6300.0,0.02334355104928083,11.616161616161616
196790,45,Google Ads,0.02,1100.0,2.8227272727272728,Spain,139.0,3462.0,2023-02-01,Men,25-34,33,3,SP,Rebel Force,Soccer Shoes,Shoes,145,47.42,1394,4205.0,0.04015020219526285,7.913669064748201
196797,45,YouTube,0.02,2000.0,1.5675,France,1339.0,13721.0,2021-03-24,Women,25-34,11,5,FR,Versatile Shorts,Shorts,Clothing,65,67.75,2716,5135.0,0.09758763938488449,1.4936519790888723
